Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	sce01100:Metabolic pathways	142	14.564102564102562	7.69918052769367E-14	YDR297W, YLR295C, YMR256C, YDR533C, YGL205W, YBL064C, YCL040W, YFL030W, YKR009C, YFR033C, YNL036W, YOR393W, YGR183C, YBL099W, YOL077W-A, Q0105, YER061C, YDR529C, YPR191W, YKL132C, YEL039C, YGR248W, YBR039W, YNL104C, YDR322C-A, YIR029W, YPL271W, YGR087C, YLR300W, YJL045W, YOR065W, YLR038C, YJR156C, YLR377C, YMR095C, Q0115, YLR174W, YDR178W, YKL016C, Q0085, YLL041C, YCR105W, YHL018W, YGL037C, YPL280W, YPL281C, YOR388C, YDR058C, YGR032W, YOR391C, YMR096W, YMR250W, YBL045C, YNL316C, YMR189W, YPL036W, YER037W, YFL053W, YDL024C, YOR202W, YMR246W, YPR020W, YPL076W, YOR120W, YGL008C, YOR374W, YNL332W, YOL136C, YFL058W, YNL274C, YCL004W, YDR047W, YIR027C, YLR328W, YML100W, YGL184C, YFR053C, YPR184W, YBR006W, YNL192W, YPR160W, YBR019C, YBR183W, YDR294C, YLR258W, YLR303W, YEL046C, YIL099W, YKL148C, YMR322C, YGR256W, YIR038C, YGL248W, YDL021W, YBR117C, YLR142W, YGR043C, YMR306W, YML054C, YDR019C, YMR105C, YKR058W, YBL013W, YGR144W, YMR169C, YHR137W, YDL067C, YDR009W, YBR149W, YCR068W, YDR538W, YIL160C, YPL015C, YGL125W, Q0045, YDR380W, YDL244W, YGR202C, YHR001W-A, YOR020W-A, YJR121W, YLR395C, YGR088W, YMR278W, YDR530C, YOR303W, YKR097W, YER069W, YMR323W, YHR033W, YEL024W, YAL044C, YHL012W, YJR048W, YNL092W, YBR018C, YMR009W, YPL258C, YJL153C, YJL137C, YER062C, YNR058W	262	793	2408	1.6457745733180598	7.616907105045811E-12	5.542714600719294E-12	4.9268574228615955E-12
KEGG_PATHWAY	sce00190:Oxidative phosphorylation	34	3.4871794871794872	1.1197403233776353E-13	YDR178W, YLR295C, YKL016C, YMR256C, Q0085, YDL067C, YFR033C, YLL041C, YGR183C, Q0045, YBL099W, YOL077W-A, Q0105, YDR529C, YHR001W-A, YOR020W-A, YPR191W, YJR121W, YEL039C, YKL148C, YBL045C, YLR395C, YPL036W, YEL024W, YPR020W, YBR039W, YJR048W, YGL008C, YDR322C-A, YPL271W, YJL045W, YOR065W, YLR038C, Q0115	262	76	2408	4.1116914423463236	1.1090128815283151E-11	5.542714600719294E-12	4.9268574228615955E-12
KEGG_PATHWAY	sce01200:Carbon metabolism	28	2.871794871794872	3.148967077748344E-5	YDR178W, YGL205W, YCL040W, YFL030W, YKR009C, YFR053C, YLL041C, YOR393W, YLR303W, YPL281C, YOR388C, YKL148C, YGR256W, YGR088W, YGR248W, YKR097W, YMR189W, YMR323W, YFL053W, YAL044C, YKL029C, YDL021W, YBR117C, YGR043C, YJL045W, YLR377C, YDR019C, YLR174W	262	112	2408	2.2977099236641223	0.0031126720523805274	0.0010391591356569536	9.236970094728475E-4
KEGG_PATHWAY	sce00500:Starch and sucrose metabolism	15	1.5384615384615385	5.1786980881047164E-5	YGR032W, YMR105C, YIL099W, YKR058W, YMR278W, YCL040W, YML100W, YPR184W, YFR053C, YHL012W, YPR160W, YLR258W, YLR300W, YMR306W, YJL137C	262	41	2408	3.3625023273133494	0.005113923009343546	0.0012817277768059172	0.0011393135793830375
KEGG_PATHWAY	sce00010:Glycolysis / Gluconeogenesis	15	1.5384615384615385	0.0015668127263101519	YMR105C, YMR169C, YMR278W, YCL040W, YKR097W, YMR323W, YFR053C, YCR105W, YDL021W, YBR019C, YOR393W, YGR087C, YOR374W, YPL281C, YLR377C	262	55	2408	2.506592643997224	0.1437870022441753	0.025889973146448707	0.023013309463509962
KEGG_PATHWAY	sce04113:Meiosis - yeast	27	2.769230769230769	0.001569089281602952	YDR523C, YMR016C, YOR368W, YDL245C, YJL106W, YJL219W, YJR158W, YDR052C, YDR439W, YDR343C, YDR345C, YDR113C, YGL240W, YMR037C, YOL156W, YFL011W, YJL214W, YKL062W, YHR184W, YPR007C, YDR342C, YNR072W, YDL138W, YHR096C, YHR094C, YHR092C, YEL069C	262	133	2408	1.8658095620731219	0.1439802558848846	0.025889973146448707	0.023013309463509962
KEGG_PATHWAY	sce01110:Biosynthesis of secondary metabolites	55	5.641025641025641	0.002828082173582135	YNL274C, YDR047W, YGL205W, YCL040W, YFL030W, YML100W, YGL184C, YFR053C, YPR184W, YPR160W, YBR019C, YOR393W, YLR258W, YLR303W, YEL046C, YKL148C, YGR256W, YGR248W, YAL061W, YNL104C, YDL021W, YBR117C, YLR142W, YGR043C, YGR087C, YJL045W, YLR377C, YDR019C, YLR174W, YMR105C, YDR178W, YKR058W, YMR169C, YHR137W, YLL041C, YCR105W, YDR538W, YIL160C, YPL281C, YMR250W, YGR088W, YMR278W, YMR189W, YKR097W, YNL316C, YER069W, YMR323W, YHR033W, YOR202W, YAL044C, YIL155C, YHL012W, YOR374W, YJL153C, YJL137C	262	351	2408	1.4401600661142646	0.2445009741020373	0.039997162169233054	0.03555303303931827
KEGG_PATHWAY	sce00520:Amino sugar and nucleotide sugar metabolism	10	1.0256410256410255	0.008196618456240347	YBR019C, YMR105C, YBR018C, YMR278W, YCL040W, YKL150W, YDR009W, YFR053C, YNL192W, YHL012W	262	34	2408	2.7031881454872027	0.5572761858398619	0.09118891651568836	0.08105681468061189
KEGG_PATHWAY	sce01250:Biosynthesis of nucleotide sugars	8	0.8205128205128205	0.008618051295992966	YBR019C, YMR105C, YBR018C, YMR278W, YCL040W, YDR009W, YFR053C, YHL012W	262	23	2408	3.1968138068370395	0.5755176035847438	0.09118891651568836	0.08105681468061189
KEGG_PATHWAY	sce00730:Thiamine metabolism	7	0.717948717948718	0.00921100166825135	YFL058W, YPL258C, YNL332W, YGR144W, YJR156C, YDL024C, YDL244W	262	18	2408	3.5742154368108565	0.5999296370418739	0.09118891651568836	0.08105681468061189
