Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010273~detoxification of copper ion	6	8.571428571428571	1.5065623884591876E-9	NM_176870, NM_005953, NM_005951, NM_005952, NM_005946, NM_175617	65	16	19157	110.52115384615387	9.174960998725723E-7	9.174964945716453E-7	9.054439954639718E-7
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	6	8.571428571428571	3.979803594227454E-9	NM_176870, NM_005953, NM_005951, NM_005952, NM_005946, NM_175617	65	19	19157	93.07044534412957	2.4236974587310556E-6	1.2118501944422598E-6	1.1959309800653499E-6
GOTERM_BP_DIRECT	GO:0071294~cellular response to zinc ion	6	8.571428571428571	1.7906124196009603E-8	NM_176870, NM_005953, NM_005951, NM_005952, NM_005946, NM_175617	65	25	19157	70.73353846153846	1.090477030840642E-5	3.6349432117899496E-6	3.5871935472672572E-6
GOTERM_BP_DIRECT	GO:0071280~cellular response to copper ion	6	8.571428571428571	3.9614220392691036E-8	NM_176870, NM_005953, NM_005951, NM_005952, NM_005946, NM_175617	65	29	19157	60.97718832891247	2.412476966318078E-5	6.03126505478721E-6	5.952036614001828E-6
GOTERM_BP_DIRECT	GO:0006882~cellular zinc ion homeostasis	6	8.571428571428571	7.836114950796627E-8	NM_176870, NM_005953, NM_005951, NM_005952, NM_005946, NM_175617	65	33	19157	53.58601398601399	4.772080321602257E-5	9.544388010070292E-6	9.419010170857547E-6
GOTERM_BP_DIRECT	GO:0071276~cellular response to cadmium ion	6	8.571428571428571	2.4239701793187916E-7	NM_176870, NM_005953, NM_005951, NM_005952, NM_005946, NM_175617	65	41	19157	43.13020637898687	1.4760890652687486E-4	2.4603297320085735E-5	2.4280101296176563E-5
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	10	14.285714285714285	7.309626250527264E-6	NM_003264, NM_001085, NM_001065, NM_001002029, NM_138931, NM_005226, NM_002964, NM_007293, NM_002965, NM_000756	65	403	19157	7.313227715212827	0.004441685066142731	6.35937483795872E-4	6.275836252238408E-4
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	6	8.571428571428571	2.4152113177048173E-5	NM_003264, NM_001065, NM_020529, NM_002964, NM_005282, NM_002965	65	103	19157	17.168334578043318	0.014601168366170314	0.0018385796156027922	0.001814427502425744
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	7	10.0	3.0207681160092476E-5	NM_019058, NM_003264, NM_139314, NM_022462, NM_000196, NM_002576, NM_001147	65	180	19157	11.461452991452992	0.018228568326121075	0.002044053091832924	0.00201720181969062
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	10	14.285714285714285	1.2869863253652897E-4	NM_004926, NM_019058, NM_003264, NM_022462, NM_001065, NM_003840, NM_002576, NM_020529, NM_002964, NM_002965	65	582	19157	5.063970393867302	0.07538931503498358	0.007837746721474614	0.007734787815445391
GOTERM_BP_DIRECT	GO:0032868~response to insulin	4	5.714285714285714	0.002181206761396043	NM_003264, NM_003378, NM_014079, NM_000196	65	77	19157	15.310289710289709	0.735471355332554	0.12075953797183549	0.11917320578172927
GOTERM_BP_DIRECT	GO:0070488~neutrophil aggregation	2	2.857142857142857	0.006670643505677478	NM_002964, NM_002965	65	2	19157	294.723076923077	0.9830253111907329	0.31792989636325936	0.3137534773634136
